"customer_id","region","acq_channel","customer_revenue","orders_cnt"
"10564","Latin America","Paid Search","270.07","3"
"11687","Southeast Asia","Social Ads","269.82","1"
"10542","Europe","Paid Search","269.79","3"
"11671","North America","Organic","269.43","3"
"11092","North America","Referral","268.81","4"
"12367","Europe","Paid Search","268.01","2"
"12770","Europe","Social Ads","267","3"
"12104","Europe","Paid Search","266.62","3"
"11451","Europe","Social Ads","266.27","1"
"12552","Middle East","Social Ads","266.18","3"
"11925","North America","Referral","266.16","3"
"11488","North America","Email","265.99","2"
"12211","Southeast Asia","Paid Search","265.69","1"
"11236","North America","Social Ads","265.41","3"
"12301","Europe","Email","264.94","4"
"12062","Latin America","Paid Search","264.85","2"
"11924","North America","Social Ads","264.82","3"
"12591","Europe","Organic","264.06","3"
"10433","Southeast Asia","Paid Search","263.85","1"
"12727","Europe","Email","263.54","3"
"12632","Southeast Asia","Social Ads","263.47","1"
"10412","North America","Organic","263.12","3"
"10037","Europe","Paid Search","262.05","2"
"11652","Middle East","Email","261.95","4"
"11719","Europe","Social Ads","261.73","3"
"12336","Latin America","Paid Search","261.45","2"
"10883","Latin America","Social Ads","261.38","2"
"12376","Southeast Asia","Email","261.06","5"
"10628","Southeast Asia","Paid Search","261","1"
"11801","Europe","Organic","259.95","3"
"11142","Europe","Organic","259.58","2"
"12390","Southeast Asia","Paid Search","259.4","3"
"11134","North America","Referral","258.59","7"
"10172","Middle East","Influencer","257.98","4"
"12151","North America","Referral","257.62","4"
"12610","Middle East","Social Ads","256.93","3"
"10579","Europe","Paid Search","256.84","1"
"11837","Latin America","Social Ads","255.72","2"
"12589","Middle East","Email","254.69","2"
"11057","Europe","Email","254.34","3"
"10903","North America","Influencer","253.36","6"
"10041","Southeast Asia","Paid Search","253.28","2"
"12261","North America","Influencer","253.09","4"
"12519","North America","Influencer","252.05","3"
"11402","Southeast Asia","Paid Search","251.94","1"
"11425","Middle East","Social Ads","251.91","2"
"10298","North America","Social Ads","250.83","2"
"11678","Middle East","Organic","250.48","3"
"11482","Southeast Asia","Referral","250.47","3"
"12443","Europe","Paid Search","249.75","2"
"10727","North America","Social Ads","249.53","2"
"10481","Latin America","Social Ads","249.44","3"
"12705","Southeast Asia","Organic","249.43","2"
"12242","Southeast Asia","Organic","249.41","2"
"10290","Europe","Email","249.09","3"
"10274","Europe","Social Ads","248.78","1"
"10726","North America","Paid Search","248.66","2"
"12996","Southeast Asia","Organic","248.54","3"
"12872","Middle East","Organic","248.36","3"
"12882","Middle East","Paid Search","248.03","2"
"10512","North America","Influencer","247.95","5"
"11417","Europe","Paid Search","247.82","2"
"12699","North America","Social Ads","246.73","4"
"12653","North America","Paid Search","246.73","2"
"12358","Europe","Referral","246.62","4"
"11099","Europe","Paid Search","245.75","2"
"11761","North America","Organic","245.46","5"
"12961","Europe","Organic","245.3","2"
"12715","North America","Organic","244.89","4"
"11183","North America","Paid Search","242.7","1"
"12325","Southeast Asia","Social Ads","242.17","3"
"11096","Southeast Asia","Referral","242.06","3"
"12873","Southeast Asia","Social Ads","241.89","2"
"12418","Latin America","Organic","241.57","3"
"12933","Latin America","Organic","240.86","5"
"11961","Southeast Asia","Social Ads","240.78","2"
"10730","Europe","Social Ads","240.68","2"
"12311","North America","Organic","239.83","3"
"12053","Latin America","Organic","239.47","3"
"10506","North America","Social Ads","239.37","3"
"10864","Middle East","Social Ads","239.26","2"
"12736","Southeast Asia","Influencer","239.19","3"
"12491","North America","Email","239.05","2"
"11712","Southeast Asia","Social Ads","238.73","2"
"10416","Middle East","Email","238.47","2"
"11647","Southeast Asia","Social Ads","237.45","1"
"10645","Southeast Asia","Organic","237.26","3"
"10329","Latin America","Email","236.77","2"
"11377","Europe","Social Ads","236.74","4"
"12928","Southeast Asia","Paid Search","236.63","2"
"12094","Europe","Paid Search","236.49","3"
"11907","Europe","Organic","236.39","3"
"10089","Southeast Asia","Influencer","236.34","5"
"10720","Southeast Asia","Paid Search","236.31","4"
"11316","North America","Social Ads","235.98","1"
"10193","Southeast Asia","Social Ads","235.45","1"
"12217","Europe","Social Ads","235.25","4"
"10338","Latin America","Paid Search","235","3"
"10867","Latin America","Paid Search","234.99","2"
"11373","Southeast Asia","Paid Search","234.74","1"
"11187","Southeast Asia","Organic","234.7","3"
"10940","North America","Paid Search","234.4","1"
"12601","Europe","Paid Search","234.13","2"
"11921","Latin America","Paid Search","233.72","1"
"12255","Latin America","Referral","232.37","3"
"12020","Middle East","Email","232.37","2"
"10984","North America","Paid Search","232.2","3"
"12432","North America","Social Ads","232.16","2"
"10046","North America","Paid Search","231.91","1"
"12874","Europe","Organic","231.58","3"
"12213","Europe","Paid Search","231.57","2"
"12528","North America","Organic","231.04","4"
"10918","Latin America","Paid Search","230.82","3"
"10258","Southeast Asia","Email","230.7","4"
"12702","Middle East","Social Ads","230.67","3"
"11151","North America","Influencer","230.41","4"
"11227","North America","Paid Search","230.1","1"
"11349","North America","Paid Search","229.47","2"
"12662","Southeast Asia","Social Ads","228.99","4"
"11901","North America","Influencer","228.62","5"
"12551","North America","Email","228.6","2"
"10749","Europe","Organic","228.58","2"
"11822","Europe","Social Ads","228.57","2"
"11739","Latin America","Email","228.25","3"
"12065","North America","Paid Search","228.03","2"
"10985","Europe","Organic","227.87","3"
"11855","Middle East","Paid Search","227.35","3"
"11426","Latin America","Paid Search","227.12","3"
"10876","Europe","Organic","227.09","3"
"11128","Latin America","Email","226.78","3"
"12448","Latin America","Email","226.59","4"
"11045","Southeast Asia","Paid Search","226.46","1"
"12923","Middle East","Organic","226.37","3"
"12324","Latin America","Social Ads","224.85","3"
"11033","Middle East","Organic","223.98","3"
"10059","Southeast Asia","Social Ads","223.76","2"
"10565","Europe","Organic","223.62","4"
"11030","Europe","Paid Search","223.6","3"
"12901","Europe","Social Ads","223.45","2"
"11111","Europe","Referral","222.93","3"
"10740","Southeast Asia","Paid Search","222.87","1"
"11250","Europe","Paid Search","222.45","3"
"11905","North America","Paid Search","222.19","1"
"11184","Southeast Asia","Social Ads","222.03","3"
"10336","Latin America","Email","221.67","2"
"10428","Europe","Email","221.55","2"
"12036","Latin America","Paid Search","221.55","1"
"11479","Middle East","Paid Search","220.98","1"
"10203","North America","Social Ads","220.75","3"
"12048","Southeast Asia","Social Ads","219.22","2"
"11749","North America","Organic","218.7","1"
"12052","North America","Paid Search","218.53","2"
"11654","Europe","Paid Search","218.2","1"
"10275","Southeast Asia","Email","218.05","3"
"10513","North America","Paid Search","218.01","2"
"10873","Europe","Paid Search","217.56","2"
"11301","Southeast Asia","Referral","217.44","1"
"11728","North America","Social Ads","216.82","4"
"10096","Middle East","Influencer","216.56","3"
"10502","North America","Social Ads","215.48","2"
"12623","Middle East","Referral","215.04","3"
"11766","North America","Paid Search","214.65","3"
"11048","North America","Social Ads","214.32","1"
"10465","Europe","Referral","214.08","3"
"11866","Europe","Social Ads","214.02","2"
"11230","Latin America","Paid Search","213.87","3"
"11704","North America","Social Ads","213.73","2"
"10603","North America","Email","213.36","2"
"10102","Europe","Social Ads","213.2","2"
"11261","Latin America","Influencer","213.12","2"
"10617","North America","Email","212.89","2"
"10962","Europe","Organic","212.58","2"
"12767","Southeast Asia","Referral","212.44","2"
"12963","Latin America","Email","212.39","3"
"11114","Europe","Paid Search","212.35","1"
"11928","Southeast Asia","Paid Search","211.16","1"
"10563","Latin America","Social Ads","210.7","1"
"12990","Latin America","Referral","210.6","3"
"11949","North America","Email","210.52","3"
"11612","Middle East","Influencer","210.48","3"
"12069","Europe","Social Ads","209.13","2"
"12076","North America","Social Ads","208.48","2"
"12822","North America","Email","208.32","2"
"11461","Europe","Organic","208.24","4"
"12765","Southeast Asia","Organic","208.03","2"
"10795","Southeast Asia","Social Ads","207.75","1"
"10877","Middle East","Email","207.46","1"
"12275","Middle East","Organic","206.5","1"
"12971","Europe","Email","206.46","2"
"12531","North America","Paid Search","206.29","3"
"11435","Middle East","Paid Search","206.26","1"
"10875","Europe","Paid Search","205.76","2"
"12072","North America","Social Ads","205.61","3"
"11729","Middle East","Social Ads","205.34","3"
"10951","North America","Paid Search","205.3","2"
"12689","Europe","Organic","205.2","2"
"10686","Europe","Influencer","205.09","4"
"10382","North America","Influencer","203.45","1"
"11208","Latin America","Paid Search","203.28","2"
"10631","North America","Paid Search","202.19","2"
"11273","Europe","Paid Search","201.79","2"
"11832","Latin America","Email","201.55","3"
"12957","Europe","Social Ads","201.3","4"
"12888","Latin America","Social Ads","201.26","2"
"10588","Europe","Organic","200.98","3"
"10828","North America","Paid Search","200.95","3"
"10283","Europe","Organic","200.46","3"
"10356","North America","Paid Search","200.35","2"
"10858","Middle East","Social Ads","200.04","1"
"11711","North America","Organic","199.8","2"
"11545","North America","Organic","199.59","2"
"11930","Southeast Asia","Paid Search","199.57","3"
"11885","North America","Social Ads","199.24","2"
"10127","Middle East","Social Ads","198.85","2"
"10204","Europe","Social Ads","197.42","2"
"10299","North America","Paid Search","197.18","2"
"11193","Europe","Paid Search","196.94","2"
"11221","North America","Paid Search","196.78","2"
"10029","North America","Paid Search","196.74","1"
"12178","North America","Influencer","196.39","3"
"12675","Middle East","Email","195.75","2"
"10750","North America","Paid Search","195.47","3"
"12637","North America","Social Ads","194.91","2"
"10675","Europe","Paid Search","194.89","3"
"11282","North America","Organic","194.89","3"
"10250","North America","Organic","194.89","2"
"10461","Europe","Social Ads","194.85","1"
"11214","Southeast Asia","Organic","194.55","2"
"10142","Europe","Paid Search","194.05","2"
"12571","Europe","Organic","194.02","3"
"10884","Europe","Social Ads","193.86","3"
"10685","North America","Social Ads","193.83","4"
"10138","Southeast Asia","Social Ads","192.82","4"
"12630","Middle East","Paid Search","192.3","2"
"10463","Europe","Social Ads","192.29","2"
"11169","Middle East","Influencer","192.19","2"
"11945","Europe","Email","190.89","2"
"12165","Europe","Influencer","190.67","3"
"11145","Southeast Asia","Paid Search","190.21","1"
"12162","Europe","Social Ads","190.09","2"
"12258","Europe","Organic","189.41","1"
"11859","Europe","Email","188.3","2"
"11165","Europe","Email","188.21","2"
"12579","North America","Influencer","187.71","4"
"11912","Middle East","Paid Search","187.31","3"
"11369","Europe","Social Ads","186.94","2"
"12300","Southeast Asia","Email","186.32","2"
"11007","North America","Paid Search","186.22","1"
"10178","North America","Paid Search","186","3"
"11865","Europe","Paid Search","185.83","3"
"10707","Middle East","Organic","185.75","4"
"11908","Middle East","Organic","185.44","3"
"10162","Middle East","Social Ads","184.48","2"
"12197","Europe","Paid Search","184.34","1"
"11644","Europe","Organic","184.17","2"
"10438","Europe","Email","183.22","3"
"10590","Latin America","Paid Search","182.62","1"
"10303","Europe","Email","182.21","2"
"10966","North America","Paid Search","181.72","2"
"12442","North America","Organic","181.67","3"
"10810","North America","Social Ads","181.59","2"
"12164","Middle East","Email","181.57","2"
"11818","Southeast Asia","Paid Search","181.35","2"
"12220","North America","Social Ads","181.23","1"
"12391","North America","Social Ads","181.19","2"
"11597","Latin America","Referral","180.84","2"
"11973","Europe","Email","180.64","2"
"10713","Southeast Asia","Social Ads","180.13","3"
"10944","North America","Paid Search","180.02","3"
"11458","North America","Organic","179.56","2"
"12347","Southeast Asia","Paid Search","179.24","3"
"10175","North America","Paid Search","178.88","2"
"10122","North America","Social Ads","178.47","1"
"10496","North America","Organic","178.41","2"
"11995","Europe","Paid Search","178","3"
"12452","North America","Social Ads","176.77","3"
"11167","Latin America","Social Ads","176.59","2"
"10358","Europe","Paid Search","176.11","1"
"11518","North America","Organic","175.51","3"
"11786","Europe","Paid Search","175.42","4"
"10397","Europe","Organic","175.39","3"
"11406","Southeast Asia","Organic","174.34","1"
"11793","Europe","Influencer","174.18","3"
"12310","Europe","Referral","174.04","3"
"12501","Middle East","Email","173.72","3"
"11287","North America","Social Ads","173.69","1"
"10005","North America","Paid Search","173.68","2"
"10938","Southeast Asia","Influencer","173.26","4"
"12397","Southeast Asia","Paid Search","173.13","1"
"12387","Europe","Organic","172.05","2"
"10605","Southeast Asia","Influencer","171.83","2"
"12549","Latin America","Social Ads","171.63","3"
"11579","Middle East","Organic","171.41","2"
"11600","Latin America","Influencer","171.1","4"
"12680","Middle East","Paid Search","171","1"
"10477","North America","Social Ads","170.97","3"
"10314","North America","Paid Search","169.97","2"
"11823","Europe","Email","169.26","2"
"10759","Southeast Asia","Influencer","169.24","3"
"12019","Southeast Asia","Organic","168.99","5"
"11385","North America","Referral","168.74","2"
"12945","Europe","Paid Search","168.56","1"
"10068","Southeast Asia","Social Ads","167.9","2"
"10709","Southeast Asia","Paid Search","167.87","3"
"11790","Southeast Asia","Paid Search","167.79","1"
"11559","North America","Social Ads","167.2","3"
"12248","Europe","Paid Search","167.19","1"
"12788","Europe","Social Ads","166.15","2"
"11606","Middle East","Paid Search","165.65","3"
"11808","Europe","Email","165.46","2"
"12257","Southeast Asia","Paid Search","165.26","2"
"11077","Europe","Paid Search","165.11","2"
"12823","Middle East","Email","164.91","1"
"10766","North America","Organic","164.52","3"
"10994","North America","Referral","164.38","1"
"10899","Europe","Paid Search","163.68","2"
"12674","Latin America","Organic","163.67","3"
"12012","North America","Social Ads","163.67","2"
"10704","North America","Paid Search","163.46","1"
"12284","Southeast Asia","Organic","163.14","2"
"10460","Latin America","Paid Search","162.89","2"
"10743","Europe","Paid Search","161.76","4"
"12371","Europe","Email","161.33","3"
"12834","Europe","Social Ads","160.87","3"
"11475","Europe","Influencer","160.65","3"
"11902","Europe","Paid Search","160.43","2"
"12232","Europe","Social Ads","159.83","1"
"12815","Latin America","Paid Search","159.03","2"
"11919","Latin America","Paid Search","158.49","1"
"11293","Europe","Social Ads","158.29","3"
"11384","Europe","Social Ads","158.29","2"
"12404","Europe","Social Ads","158","2"
"10608","Europe","Organic","157.99","2"
"12711","North America","Social Ads","157.68","2"
"11266","Latin America","Social Ads","157.33","1"
"11911","Middle East","Paid Search","157.26","1"
"10499","Latin America","Social Ads","156.99","3"
"12754","Europe","Email","156.92","1"
"11035","Latin America","Paid Search","155.73","2"
"12409","Europe","Email","155.41","2"
"11104","Europe","Organic","155.36","3"
"10647","Europe","Email","154.99","3"
"10072","North America","Paid Search","154.96","1"
"11375","Latin America","Social Ads","154.59","1"
"11732","North America","Referral","153.88","2"
"10456","Latin America","Paid Search","153.38","1"
"11685","Europe","Paid Search","152.6","2"
"10464","Southeast Asia","Email","152.45","3"
"12898","Middle East","Organic","152.42","4"
"12016","Europe","Paid Search","152.02","1"
"10008","North America","Social Ads","151.97","2"
"12103","Middle East","Social Ads","151.56","2"
"11688","Europe","Organic","151.38","2"
"10514","North America","Referral","151.34","2"
"12935","Latin America","Organic","151.26","1"
"12388","North America","Paid Search","150.97","1"
"10049","Europe","Influencer","150.96","1"
"11463","Latin America","Social Ads","150.71","3"
"12421","Latin America","Influencer","150.65","3"
"10254","Latin America","Paid Search","150.58","1"
"11698","Europe","Social Ads","150.19","1"
"12746","North America","Email","149.79","2"
"11519","Europe","Organic","149.67","2"
"10724","Europe","Email","149.58","2"
"10553","Latin America","Paid Search","148.98","1"
"10577","Europe","Social Ads","148.89","2"
"12117","Southeast Asia","Organic","148.68","1"
"11553","North America","Organic","148.58","3"
"12563","Latin America","Paid Search","148.43","2"
"10025","Middle East","Paid Search","147.84","2"
"11643","Latin America","Social Ads","147.65","1"
"11692","Middle East","Email","146.95","3"
"12557","Southeast Asia","Influencer","146.92","1"
"12138","Southeast Asia","Organic","146.62","2"
"11223","Middle East","Referral","146.26","1"
"12725","Europe","Paid Search","145.97","3"
"10519","Southeast Asia","Paid Search","145.86","1"
"11025","Europe","Social Ads","145.5","1"
"10364","North America","Social Ads","145.26","2"
"12210","Europe","Paid Search","145.21","3"
"10095","North America","Email","144.7","2"
"10174","Europe","Organic","144.57","3"
"12777","Southeast Asia","Email","144.41","3"
"11502","Latin America","Paid Search","144.41","1"
"11675","North America","Paid Search","143.99","2"
"11641","North America","Organic","143.8","2"
"11311","Europe","Email","143.65","2"
"11172","North America","Social Ads","143.48","3"
"12234","Europe","Paid Search","143.47","2"
"12256","Latin America","Organic","143.45","2"
"11430","Middle East","Social Ads","143.22","2"
"10322","Latin America","Email","142.56","1"
"12730","Southeast Asia","Influencer","142.48","2"
"11844","Middle East","Social Ads","141.56","2"
"12270","Europe","Influencer","141.16","2"
"12947","Southeast Asia","Social Ads","141.12","3"
"11946","North America","Paid Search","140.96","3"
"12485","North America","Social Ads","140.87","1"
"12810","Middle East","Paid Search","140.61","2"
"11594","Middle East","Paid Search","140.33","1"
"12440","North America","Paid Search","139.9","2"
"11212","Middle East","Email","139.8","3"
"11275","Southeast Asia","Paid Search","139.44","1"
"10785","Southeast Asia","Organic","139.37","1"
"10408","Europe","Social Ads","139.25","2"
"12936","Southeast Asia","Paid Search","139.07","2"
"10241","Southeast Asia","Organic","139.03","3"
"12313","Europe","Paid Search","138.88","1"
"10731","North America","Social Ads","138.38","2"
"11388","Southeast Asia","Paid Search","138.29","1"
"10101","Middle East","Email","138.22","3"
"10972","Europe","Paid Search","137.74","1"
"10271","Europe","Social Ads","137.52","1"
"11705","Southeast Asia","Paid Search","137.39","1"
"10139","Europe","Organic","137.2","2"
"11054","Europe","Paid Search","136.7","3"
"12895","North America","Organic","136.43","3"
"10953","Europe","Paid Search","136.13","1"
"12652","Europe","Social Ads","135.69","1"
"12774","North America","Paid Search","135.65","2"
"12860","Europe","Social Ads","135.49","3"
"10825","Europe","Paid Search","135.48","1"
"12182","Southeast Asia","Paid Search","135.2","2"
"12768","Latin America","Paid Search","134.98","1"
"11751","Southeast Asia","Paid Search","134.96","2"
"12286","Europe","Email","134.94","2"
"12136","Europe","Email","134.76","3"
"12496","North America","Paid Search","134.76","1"
"12666","Latin America","Referral","134.74","2"
"12266","Latin America","Organic","134.18","1"
"12269","Europe","Email","134.03","1"
"10090","Europe","Paid Search","133.92","1"
"10573","North America","Influencer","133.83","2"
"11611","Europe","Social Ads","133.76","2"
"11950","Europe","Paid Search","133.73","2"
"10882","North America","Organic","133.43","3"
"11410","Southeast Asia","Email","133.31","1"
"12734","Europe","Organic","132.81","3"
"11709","Middle East","Organic","132.57","2"
"11162","Southeast Asia","Referral","132.4","2"
"11044","Europe","Social Ads","131.95","3"
"11086","Latin America","Social Ads","131.93","1"
"10054","Europe","Organic","131.8","1"
"12555","Europe","Organic","131.68","1"
"10811","Latin America","Organic","131.56","1"
"10696","Southeast Asia","Social Ads","131.29","1"
"11689","North America","Influencer","131.17","2"
"11216","Southeast Asia","Email","131.14","4"
"12984","North America","Organic","130","1"
"10166","North America","Paid Search","129.79","1"
"11952","Europe","Paid Search","129.26","1"
"11326","North America","Paid Search","128.97","1"
"12377","Europe","Social Ads","128.86","2"
"10064","Middle East","Organic","128.61","4"
"10982","North America","Paid Search","128.41","1"
"10870","North America","Email","128.09","2"
"10342","Southeast Asia","Social Ads","127.78","2"
"12596","North America","Email","127.61","1"
"10585","Southeast Asia","Social Ads","127.23","2"
"11960","Southeast Asia","Social Ads","126.82","1"
"12492","Latin America","Paid Search","126.51","1"
"10521","Europe","Paid Search","126.26","2"
"10694","Latin America","Email","126.2","1"
"12743","Southeast Asia","Paid Search","125.44","3"
"11527","North America","Social Ads","125.22","1"
"12172","Latin America","Paid Search","125.15","1"
"10942","Southeast Asia","Social Ads","124.38","2"
"12704","North America","Organic","124.37","1"
"12474","Middle East","Organic","124.3","2"
"10344","Europe","Paid Search","124.27","1"
"12406","North America","Organic","124.04","3"
"10196","North America","Organic","123.39","1"
"12942","North America","Organic","123.16","2"
"11730","North America","Organic","121.92","2"
"10459","Southeast Asia","Paid Search","121.54","1"
"12130","North America","Paid Search","120.78","2"
"12067","North America","Email","120.57","2"
"10892","North America","Influencer","120.15","2"
"11319","Southeast Asia","Paid Search","120.07","2"
"12005","Europe","Influencer","120.01","1"
"12910","North America","Organic","119.92","2"
"11313","Middle East","Paid Search","119.69","1"
"11690","North America","Social Ads","119.4","1"
"12797","Europe","Paid Search","119.36","1"
"11126","Europe","Referral","119.2","1"
"10800","Middle East","Email","118.92","1"
"10148","North America","Social Ads","118.81","3"
"10732","North America","Influencer","118.18","2"
"10040","Europe","Social Ads","116.36","3"
"10575","Europe","Paid Search","116.24","1"
"10739","North America","Social Ads","115.56","1"
"12282","Europe","Social Ads","115.44","1"
"10844","Europe","Paid Search","115.41","2"
"11948","Southeast Asia","Social Ads","115.39","3"
"12378","Latin America","Paid Search","115.35","1"
"11947","Europe","Influencer","115.21","1"
"12912","Latin America","Referral","114.94","1"
"10909","North America","Paid Search","114.76","2"
"12841","North America","Email","114.66","2"
"12035","Latin America","Referral","114.36","2"
"12415","Middle East","Paid Search","114.29","1"
"11797","Europe","Social Ads","113.85","2"
"12120","Southeast Asia","Organic","113.52","1"
"12717","Middle East","Paid Search","113.18","2"
"10163","North America","Paid Search","113.12","2"
"11270","Europe","Referral","113.05","3"
"11108","North America","Social Ads","112.69","1"
"10646","Europe","Email","112.62","2"
"11781","Europe","Social Ads","112.18","2"
"12044","Europe","Social Ads","112.16","1"
"11455","Middle East","Paid Search","111.91","1"
"10678","North America","Paid Search","111.85","3"
"10595","Latin America","Organic","110.84","2"
"11741","Europe","Referral","110.49","3"
"12316","North America","Referral","110.32","1"
"10410","Latin America","Paid Search","110.22","1"
"12424","Southeast Asia","Email","110.18","2"
"12169","Latin America","Social Ads","109.98","2"
"11490","Latin America","Paid Search","109.94","1"
"12393","Middle East","Influencer","109.78","1"
"10779","Europe","Paid Search","109.75","2"
"11529","Southeast Asia","Paid Search","109.64","1"
"10383","Middle East","Social Ads","109.3","3"
"12341","Europe","Paid Search","107.94","1"
"10664","North America","Email","107.9","1"
"12322","Southeast Asia","Paid Search","107.9","1"
"10488","Latin America","Organic","107.85","2"
"10343","Europe","Paid Search","107.59","2"
"12918","Europe","Paid Search","107.51","2"
"12868","Europe","Email","107.39","2"
"10367","Southeast Asia","Referral","107.26","3"
"11629","North America","Paid Search","106.93","2"
"12314","North America","Paid Search","106.63","2"
"11168","Southeast Asia","Paid Search","106.49","1"
"12338","North America","Social Ads","106.32","2"
"11397","Middle East","Paid Search","106.3","1"
"10615","Europe","Influencer","106.22","4"
"12617","North America","Organic","105.68","1"
"12816","Southeast Asia","Paid Search","105.44","1"
"12274","Southeast Asia","Email","104.93","2"
"11513","North America","Social Ads","104.78","1"
"11448","Europe","Social Ads","104.69","3"
"10469","Middle East","Email","104.63","3"
"12627","Europe","Organic","104.6","1"
"11421","Europe","Paid Search","104.41","1"
"12789","North America","Paid Search","104.19","2"
"10452","Europe","Paid Search","103.94","1"
"11814","Europe","Paid Search","103.33","2"
"11819","North America","Social Ads","103.16","2"
"11478","Europe","Organic","102.87","1"
"10117","Southeast Asia","Social Ads","102.69","2"
"12119","Europe","Organic","102.48","2"
"10866","Europe","Organic","102.4","2"
"10401","North America","Email","102.32","2"
"10718","Europe","Paid Search","102.03","1"
"11811","Europe","Organic","101.98","1"
"10070","North America","Paid Search","101.4","2"
"11081","Southeast Asia","Social Ads","101.14","2"
"11934","Southeast Asia","Paid Search","101.1","1"
"11068","North America","Social Ads","100.19","1"
"12644","Europe","Paid Search","99.78","1"
"10202","Europe","Email","99.61","1"
"12070","Europe","Email","99.37","1"
"12000","North America","Paid Search","98.94","2"
"10260","North America","Social Ads","98.81","3"
"10371","Europe","Organic","98.29","1"
"10439","North America","Paid Search","98.17","2"
"10773","Southeast Asia","Social Ads","96.92","2"
"12801","Southeast Asia","Influencer","96.39","1"
"11826","Middle East","Organic","96.28","2"
"12867","Europe","Organic","96.21","2"
"10997","Southeast Asia","Organic","96.1","2"
"10387","Europe","Email","95.74","1"
"11065","Europe","Paid Search","95.7","2"
"10910","Southeast Asia","Paid Search","95.5","2"
"11146","Europe","Organic","95.46","2"
"12427","Middle East","Social Ads","95.45","1"
"12184","Latin America","Social Ads","95.2","1"
"12363","Southeast Asia","Paid Search","95.11","1"
"10400","Southeast Asia","Organic","95.1","3"
"10592","Latin America","Paid Search","95.05","2"
"12584","North America","Paid Search","94.87","2"
"10396","Latin America","Paid Search","94.79","1"
"11568","North America","Email","94.52","1"
"10936","Southeast Asia","Organic","94.38","3"
"10655","North America","Paid Search","94.38","1"
"11363","Latin America","Social Ads","94.38","1"
"12343","Middle East","Organic","94.28","2"
"11563","Southeast Asia","Social Ads","93.53","1"
"11076","Europe","Social Ads","93.41","2"
"10426","North America","Email","92.92","3"
"12100","Middle East","Social Ads","92.75","2"
"11423","Southeast Asia","Organic","92.4","1"
"10879","North America","Paid Search","92.04","1"
"10264","Europe","Paid Search","91.97","1"
"12875","Middle East","Referral","91.77","1"
"10586","Europe","Paid Search","91.74","2"
"12690","North America","Social Ads","91.68","1"
"10849","Southeast Asia","Referral","91.55","1"
"10328","Southeast Asia","Social Ads","91.49","2"
"11391","Europe","Email","91.41","2"
"10774","North America","Organic","91.32","1"
"11357","North America","Social Ads","91.31","1"
"12526","North America","Paid Search","91.19","1"
"10315","Europe","Organic","90.82","2"
"12585","North America","Paid Search","90.78","2"
"11546","Middle East","Referral","90.53","1"
"12838","North America","Organic","90.31","2"
"10247","Latin America","Social Ads","89.63","2"
"11506","Europe","Organic","89.58","3"
"12806","Middle East","Organic","89.57","2"
"12464","Europe","Paid Search","89.17","1"
"10500","Southeast Asia","Referral","89.09","1"
"11985","Middle East","Organic","89.02","1"
"10591","Southeast Asia","Influencer","88.84","3"
"10361","Europe","Social Ads","88.79","1"
"12720","Europe","Organic","88.26","1"
"11635","Southeast Asia","Organic","88.07","1"
"11336","North America","Referral","87.46","2"
"11485","North America","Paid Search","87.4","1"
"10140","Southeast Asia","Organic","87.09","1"
"11512","Southeast Asia","Organic","86.27","2"
"10478","North America","Organic","85.94","2"
"12869","Europe","Social Ads","85.8","2"
"12772","Europe","Paid Search","85.55","2"
"10711","North America","Paid Search","85.3","2"
"10635","Middle East","Social Ads","85.28","2"
"10549","Europe","Email","85.18","2"
"10225","North America","Email","85.1","1"
"10907","North America","Influencer","84.93","2"
"12645","Latin America","Referral","84.79","3"
"11516","Europe","Paid Search","84.67","2"
"11443","North America","Organic","84.66","2"
"11440","Southeast Asia","Organic","83.56","1"
"11498","Middle East","Paid Search","83.06","1"
"12634","Middle East","Organic","82.5","1"
"11857","North America","Paid Search","82.39","1"
"10540","Latin America","Organic","82.36","2"
"12126","Europe","Email","82.27","2"
"12802","Middle East","Paid Search","82.18","1"
"11129","Middle East","Social Ads","82.07","1"
"10855","North America","Email","81.76","2"
"10700","Middle East","Organic","81.38","2"
"11231","Latin America","Paid Search","81.33","2"
"11541","Europe","Organic","80.79","1"
"12329","North America","Paid Search","80.77","2"
"12405","Latin America","Social Ads","80.52","2"
"12981","Latin America","Paid Search","80.3","2"
"12095","North America","Social Ads","80.25","1"
"11782","Latin America","Organic","80.14","1"
"10979","North America","Social Ads","80.12","1"
"10636","Europe","Influencer","79.89","2"
"11772","North America","Paid Search","79.76","1"
"11083","Europe","Paid Search","79.55","2"
"10045","Europe","Email","79.48","2"
"12775","Europe","Paid Search","78.58","1"
"10792","Latin America","Paid Search","78.27","1"
"12516","North America","Email","77.81","1"
"10619","Southeast Asia","Social Ads","77.58","2"
"12101","Southeast Asia","Social Ads","76.73","2"
"11988","Europe","Social Ads","76.49","2"
"11718","Latin America","Paid Search","75.74","1"
"11277","North America","Paid Search","75.73","1"
"11329","Southeast Asia","Paid Search","75.43","1"
"11361","Middle East","Organic","75.43","1"
"10523","Middle East","Organic","75.24","1"
"12196","North America","Paid Search","75.01","1"
"11957","Southeast Asia","Paid Search","74.77","1"
"12045","North America","Social Ads","74.58","3"
"10486","Latin America","Paid Search","74.38","1"
"10003","Southeast Asia","Email","74.1","1"
"11246","Latin America","Paid Search","74.1","1"
"12828","Latin America","Social Ads","73.41","1"
"10485","Europe","Organic","73.22","1"
